Wavelength	Blackberry	Grass	Blueberry	Litter	Humus	Soil
1125	0.36414619	0.355129303	0.384559371	0.477917903	0.063955635	0.203525481
1126	0.363925321	0.354876513	0.384382133	0.477731813	0.063788556	0.203572047
1127	0.363699677	0.354616611	0.384231177	0.47758334	0.063595817	0.203641296
1128	0.363454295	0.354327518	0.384089949	0.477441344	0.063381285	0.203711733
1129	0.363218401	0.354048838	0.383978536	0.477333414	0.063171062	0.203785587
1130	0.362966447	0.353764585	0.383865894	0.477212869	0.062975013	0.203848434
1131	0.36267164	0.353429923	0.383717553	0.477013194	0.062790885	0.203911479
1132	0.362411797	0.353098862	0.383603448	0.476801311	0.062653227	0.204044685
1133	0.362164898	0.352747198	0.383491803	0.476598049	0.062553353	0.204197319
1134	0.36193915	0.352394855	0.38340261	0.476490977	0.062479837	0.204352953
1135	0.361662687	0.351979526	0.383263705	0.476347979	0.062421328	0.20446716
1136	0.361390718	0.3515377	0.383122519	0.476186828	0.062386704	0.204555312
1137	0.361115041	0.351073694	0.38297388	0.475989021	0.062354766	0.204600534
1138	0.360772294	0.350572185	0.382772241	0.475725364	0.062313499	0.204574688
1139	0.360430648	0.350104239	0.382601596	0.475494027	0.062254313	0.204526892
1140	0.360032091	0.349590211	0.382380284	0.475155858	0.062128104	0.204463735
1141	0.359635167	0.349084409	0.382159897	0.474770599	0.061933653	0.204424635
1142	0.359159393	0.34850934	0.381851467	0.47427467	0.061652078	0.204311606
1143	0.358598137	0.347870123	0.381439468	0.473687386	0.061286962	0.204104627
1144	0.3579999	0.347246509	0.380999802	0.473079606	0.060909291	0.203843716
1145	0.357395939	0.346671953	0.38056655	0.472491533	0.060560123	0.203538677
1146	0.356794756	0.346126239	0.380139853	0.471912548	0.060195157	0.203194177
1147	0.356233861	0.3456229	0.379770122	0.471384182	0.05976543	0.202838403
1148	0.355669698	0.345107486	0.3794005	0.470808467	0.059312389	0.202472359
1149	0.355089504	0.344547584	0.379028078	0.470096137	0.058904384	0.202124312
1150	0.354566008	0.344014468	0.378716558	0.469386949	0.058563972	0.201850577
1151	0.354081556	0.343523291	0.378441935	0.468797252	0.058332068	0.201672974
1152	0.353597248	0.343031192	0.378163333	0.468284012	0.058167041	0.201558667
1153	0.353118643	0.342538859	0.37787187	0.467762545	0.05798894	0.201493974
1154	0.352681466	0.342076823	0.377602073	0.467278196	0.057784104	0.201480312
1155	0.352264977	0.341624105	0.377345589	0.466854378	0.057554008	0.201470392
1156	0.35187107	0.341184049	0.377106334	0.466509676	0.057313835	0.201449082
1157	0.351533444	0.340777032	0.376916059	0.466248574	0.057068284	0.201469539
1158	0.351257362	0.340408621	0.376776464	0.466043707	0.056834906	0.201557531
1159	0.350975533	0.340034477	0.376601164	0.465797808	0.056612559	0.201598527
1160	0.350645848	0.339633703	0.376332187	0.465430473	0.056381951	0.201465878
1161	0.350328612	0.339268076	0.376042832	0.465053798	0.056166135	0.201246301
1162	0.350039875	0.338935035	0.375765253	0.464749538	0.055998624	0.201050978
1163	0.349777237	0.338626602	0.37550481	0.464496699	0.055838587	0.200872998
1164	0.349501872	0.338298494	0.37524057	0.464179505	0.055524312	0.200678775
1165	0.349169516	0.337909157	0.374937066	0.463744389	0.055097155	0.200455271
1166	0.348844569	0.337519522	0.374673931	0.463267909	0.054712438	0.200234117
1167	0.34852443	0.337148389	0.374461277	0.462761129	0.054421991	0.200049712
1168	0.348197596	0.336862571	0.374267873	0.462322629	0.054256467	0.199935608
1169	0.347870502	0.336684211	0.374085994	0.461988932	0.054240529	0.199932333
1170	0.34752555	0.336520675	0.37387119	0.461626913	0.054235426	0.199997937
1171	0.347238804	0.336398961	0.373683058	0.461289806	0.054184414	0.200166412
1172	0.346996923	0.336298574	0.373530969	0.46104997	0.054119524	0.200423188
1173	0.346799003	0.336211842	0.373435422	0.460978995	0.054047621	0.200758503
1174	0.346696446	0.336202125	0.373429158	0.461093843	0.054044942	0.201204278
1175	0.346680405	0.336283546	0.373484931	0.461327563	0.054186662	0.201770048
1176	0.346742774	0.336438225	0.373591277	0.461642245	0.054441987	0.202386951
1177	0.346816385	0.336583273	0.373662066	0.461896021	0.054704884	0.202882757
1178	0.346955159	0.336762454	0.373770958	0.462169872	0.054991526	0.203310056
1179	0.347153793	0.336955984	0.373952588	0.462528687	0.055324251	0.203793875
1180	0.347406451	0.337159622	0.374206676	0.46297173	0.055698532	0.204358378
1181	0.347659908	0.337341743	0.374472483	0.46336465	0.05606195	0.204901253
1182	0.347912277	0.337508568	0.374751498	0.46369855	0.056374522	0.205401799
1183	0.348148087	0.337660722	0.375033435	0.464018524	0.056762009	0.205857467
1184	0.348421001	0.337860022	0.375376656	0.464416213	0.057256537	0.206288246
1185	0.348647695	0.338061474	0.375679943	0.464811355	0.057798568	0.206694154
1186	0.348838662	0.338296292	0.375948033	0.465237674	0.058372187	0.20710646
1187	0.349043294	0.338545336	0.376207585	0.465689167	0.058944083	0.207540183
1188	0.34932936	0.338805875	0.37650286	0.466189577	0.059474439	0.208025545
1189	0.349629474	0.339035771	0.37678451	0.466688121	0.059939354	0.208520304
1190	0.349891393	0.339232805	0.377035405	0.467160589	0.060317312	0.208987099
1191	0.350124559	0.339410663	0.377267494	0.467621817	0.060632323	0.209424881
1192	0.350347412	0.33959642	0.377503246	0.468088935	0.060938917	0.209809418
1193	0.350530969	0.339762188	0.377707752	0.468510812	0.061232131	0.2101313
1194	0.350680892	0.339884099	0.377858724	0.468868291	0.061479888	0.21037801
1195	0.350836946	0.339998594	0.377992614	0.469201152	0.061679973	0.210566713
1196	0.351039031	0.340149713	0.378192046	0.469595032	0.061904962	0.210791636
1197	0.35125142	0.340303981	0.378431238	0.470004368	0.062153783	0.211043125
1198	0.351456549	0.340468255	0.378683046	0.470397266	0.0624147	0.211322801
1199	0.351645864	0.340641069	0.378940338	0.470760291	0.062689789	0.211638152
1200	0.35179029	0.340786508	0.379157173	0.471070497	0.062964931	0.211949186
1201	0.351916572	0.340928001	0.379346065	0.471381797	0.063241096	0.212254381
1202	0.352040631	0.341081216	0.37952232	0.471719202	0.063496644	0.21257429
1203	0.352118206	0.341206017	0.379642812	0.47202126	0.063695496	0.212895201
1204	0.352202942	0.341343703	0.379768902	0.472337709	0.063858053	0.213233397
1205	0.352282372	0.341474407	0.379897591	0.472612756	0.064002331	0.213561963
1206	0.352393623	0.341627252	0.380058461	0.472894725	0.064126883	0.213890627
1207	0.352481161	0.341757219	0.380182546	0.473118789	0.064219304	0.214153252
1208	0.352554811	0.34187741	0.380286721	0.47330718	0.064283273	0.214352285
1209	0.352626279	0.341988445	0.380395188	0.473522938	0.064357502	0.214525616
1210	0.352717273	0.342109779	0.380535189	0.473810183	0.064452015	0.214680659
1211	0.352828899	0.342234734	0.380684376	0.474120859	0.064555671	0.214839095
1212	0.352937965	0.34233308	0.380806423	0.474415598	0.064674942	0.214991335
1213	0.353077398	0.34244073	0.380943767	0.474763254	0.064815198	0.21514626
1214	0.3532051	0.342515356	0.381050839	0.475108041	0.064970072	0.215282834
1215	0.353305254	0.342552549	0.381117414	0.475424086	0.065112526	0.215401858
1216	0.353379362	0.342573349	0.381162336	0.475725955	0.065222772	0.21551826
1217	0.35343625	0.342579113	0.381188779	0.476016891	0.065312396	0.215631566
1218	0.353488655	0.342570618	0.381204729	0.476291308	0.065388814	0.215730684
1219	0.353539831	0.34256455	0.381219239	0.476575777	0.065440463	0.21581529
1220	0.353595737	0.342590377	0.381251083	0.476904892	0.065463698	0.215899749
1221	0.353624112	0.342618573	0.381271395	0.477220997	0.065464369	0.215972971
1222	0.353663605	0.342666613	0.381313693	0.477548077	0.065463247	0.216052574
1223	0.353717845	0.342734124	0.381380476	0.477880436	0.06546334	0.216137493
1224	0.353824466	0.342855241	0.381501663	0.478274963	0.065482122	0.216244747
1225	0.353959964	0.343001712	0.381649355	0.478698491	0.065513462	0.216360382
1226	0.354107892	0.343156628	0.38182381	0.479136384	0.065543975	0.216518897
1227	0.354264979	0.343318905	0.382024689	0.479594847	0.065578698	0.216730583
1228	0.354430933	0.343492418	0.382238321	0.480074331	0.065607692	0.216960774
1229	0.354596003	0.343666615	0.382448036	0.480560513	0.065633943	0.217190775
1230	0.354711462	0.343791927	0.38259971	0.480997127	0.065657531	0.217390411
1231	0.354795358	0.343889299	0.382705598	0.481397947	0.065675177	0.21756804
1232	0.354850197	0.343962499	0.382771826	0.48174923	0.065697112	0.217725449
1233	0.354916196	0.34406074	0.382861081	0.482111702	0.06573658	0.217884591
1234	0.354966054	0.344157833	0.382945688	0.482445623	0.065782177	0.218025141
1235	0.354980242	0.344222272	0.38299393	0.482701344	0.065838704	0.21812742
1236	0.355020437	0.344312516	0.383068377	0.482961841	0.065915199	0.218232742
1237	0.355039856	0.344389515	0.383110355	0.483194594	0.065989116	0.218317868
1238	0.355077234	0.344484779	0.383155395	0.483458858	0.066064899	0.218401608
1239	0.355129404	0.344585026	0.383196785	0.483728597	0.066147542	0.218493429
1240	0.355198925	0.344692069	0.383236303	0.483996884	0.066237382	0.218602022
1241	0.355291465	0.344810504	0.383287065	0.484275051	0.066329238	0.218721584
1242	0.35534795	0.344880474	0.383292608	0.484491383	0.066411923	0.218813061
1243	0.35540293	0.344932404	0.383286045	0.484699158	0.066487639	0.218911304
1244	0.355433509	0.344947579	0.383249223	0.484869505	0.066548394	0.219020676
1245	0.3554786	0.344971583	0.383231004	0.485071063	0.066589274	0.219151838
1246	0.355539168	0.345007057	0.383232901	0.485308886	0.066602625	0.219288077
1247	0.355619956	0.345062943	0.38326818	0.485587319	0.066608545	0.21944479
1248	0.35570536	0.345145646	0.383326083	0.485888606	0.06660174	0.219622339
1249	0.355783452	0.345243453	0.383392304	0.48618666	0.066588708	0.219796994
1250	0.355861335	0.345344813	0.383472012	0.486482595	0.066600475	0.219966216
1251	0.355934197	0.345442049	0.383561925	0.486767257	0.066628614	0.22012373
1252	0.355980115	0.345510088	0.383636292	0.487001213	0.066650061	0.220246502
1253	0.355996824	0.345547769	0.383691946	0.487183722	0.066668149	0.22033515
1254	0.356018896	0.345594093	0.383758232	0.487373576	0.066683029	0.220430147
1255	0.356034537	0.345634759	0.38381817	0.487554389	0.066696489	0.220529453
1256	0.356073733	0.345693452	0.383904144	0.487760726	0.066740477	0.220635636
1257	0.356158437	0.345794827	0.384034134	0.488023051	0.066815508	0.220763428
1258	0.356233807	0.345888809	0.384155475	0.488266851	0.066895627	0.220892913
1259	0.356285688	0.345958436	0.384253182	0.488482121	0.066970479	0.221016596
1260	0.356286878	0.34597156	0.384289048	0.488640221	0.067042429	0.221119204
1261	0.356303628	0.345985713	0.384334158	0.488833337	0.067135193	0.221246724
1262	0.356312854	0.345985056	0.384372444	0.489038855	0.067222214	0.221377754
1263	0.356343086	0.346005787	0.384434096	0.489297137	0.067279539	0.221513592
1264	0.356345724	0.346000449	0.384464316	0.489531696	0.067301973	0.221626125
1265	0.356358549	0.346002167	0.384506498	0.489789524	0.067299875	0.221752589
1266	0.35638018	0.346012449	0.384554311	0.49006117	0.067273583	0.221885462
1267	0.356399894	0.346008834	0.384586725	0.490316459	0.067249565	0.222001304
1268	0.356427841	0.346003059	0.384619105	0.490566268	0.067240646	0.222111183
1269	0.356417468	0.345960947	0.384619731	0.490745655	0.067212352	0.222175129
1270	0.356362665	0.345879875	0.384583539	0.49084925	0.067155195	0.222178531
1271	0.356273982	0.34578172	0.384516182	0.49089774	0.067089208	0.222135412
1272	0.3561692	0.345681932	0.384429347	0.490913937	0.067023493	0.222070894
1273	0.356098657	0.345616391	0.384370828	0.490981748	0.066983105	0.222030577
1274	0.356041313	0.345562629	0.384323305	0.491070707	0.066972447	0.222002963
1275	0.355972329	0.345497081	0.384267854	0.491130371	0.066968843	0.221966121
1276	0.355891717	0.345419326	0.384210537	0.491160832	0.066979541	0.221925753
1277	0.355812806	0.345341574	0.384155667	0.491188565	0.067011559	0.221914679
1278	0.355731992	0.345257391	0.384099394	0.491214766	0.067059446	0.221947923
1279	0.355656788	0.34517122	0.384054723	0.491259323	0.06712252	0.222008417
1280	0.355583899	0.345082521	0.384002432	0.491311207	0.06717501	0.222060577
1281	0.355534675	0.345016107	0.383963854	0.491391635	0.067208263	0.222119629
1282	0.355481582	0.344938305	0.383918179	0.491458324	0.067226185	0.222185154
1283	0.355482521	0.344902747	0.383935047	0.491590484	0.067239206	0.222289262
1284	0.355483269	0.344868524	0.383955617	0.491710175	0.06725526	0.222393005
1285	0.355464302	0.34482142	0.383962962	0.491798138	0.067279952	0.2224841
1286	0.355395631	0.344733041	0.383945099	0.491827671	0.067288772	0.222538282
1287	0.355294323	0.344622295	0.38392201	0.491827762	0.0672738	0.222559134
1288	0.355187405	0.344517284	0.383896522	0.491847492	0.067251426	0.222561376
1289	0.355074886	0.344418423	0.383860278	0.491889744	0.067221409	0.222549995
1290	0.354957721	0.344313801	0.383813088	0.491949411	0.067176638	0.222547588
1291	0.354840992	0.344202119	0.38376176	0.492036581	0.067135431	0.222567673
1292	0.354722722	0.344083595	0.383721181	0.492115366	0.067092101	0.222587003
1293	0.354589224	0.343951337	0.383693195	0.492152654	0.067042466	0.22258853
1294	0.354466329	0.343838168	0.383697687	0.492203781	0.067009195	0.222605695
1295	0.354332365	0.343717638	0.383688969	0.492239728	0.066974758	0.222637721
1296	0.354201896	0.343593876	0.383672612	0.492281858	0.066941587	0.222684423
1297	0.354095589	0.343482107	0.383654966	0.492352376	0.066938495	0.222735287
1298	0.354023626	0.343391738	0.383646249	0.49245911	0.066953062	0.222794894
1299	0.353939748	0.343285758	0.383612659	0.492547197	0.066968444	0.222852598
1300	0.353818586	0.343137601	0.383533456	0.492578877	0.066982238	0.222890943
1301	0.353699705	0.342974135	0.383446632	0.492603023	0.06699639	0.222919565
1302	0.353549742	0.342765224	0.383320684	0.492574453	0.0670107	0.222912514
1303	0.353359019	0.342505058	0.38315729	0.492486676	0.067027407	0.222855136
1304	0.353179848	0.342248759	0.383022615	0.492422016	0.067050645	0.222775702
1305	0.353029241	0.342030171	0.382933978	0.492420702	0.067089316	0.222693798
1306	0.352848	0.34179736	0.382826133	0.492405274	0.067124689	0.222595012
1307	0.352646899	0.341544162	0.382708393	0.492358984	0.067133503	0.222504043
1308	0.35240608	0.341254766	0.38256643	0.492240621	0.067126458	0.22241504
1309	0.352151899	0.340974004	0.382462924	0.492097098	0.06712194	0.222327938
1310	0.35188446	0.340696348	0.38239816	0.491914717	0.067103103	0.222226592
1311	0.351609378	0.340412614	0.382339632	0.491710183	0.067094603	0.222131437
1312	0.351359195	0.340151282	0.382296109	0.491539525	0.067126312	0.222060323
1313	0.35109956	0.33987517	0.382229725	0.491349008	0.067154464	0.221973713
1314	0.350827147	0.339581817	0.382150969	0.491144794	0.067171323	0.221862921
1315	0.350550376	0.339278413	0.38205664	0.490936739	0.067184302	0.221741961
1316	0.350251195	0.338931546	0.381906758	0.490690665	0.067158658	0.221603955
1317	0.34995353	0.338560757	0.381730978	0.490431328	0.067104404	0.221472635
1318	0.349644332	0.33815389	0.381524978	0.490135994	0.067039966	0.221346697
1319	0.349385561	0.337782374	0.381359284	0.489898457	0.066981633	0.22125162
1320	0.349114667	0.337423141	0.381184589	0.48964822	0.066929687	0.221134512
1321	0.34881348	0.337067431	0.380990359	0.489373652	0.066878273	0.220986398
1322	0.348506509	0.33673014	0.380796041	0.4891245	0.066814453	0.220847438
1323	0.348165351	0.336375216	0.380571414	0.488856715	0.066723856	0.220708987
1324	0.34774817	0.335953116	0.380282146	0.48850005	0.066578814	0.220535862
1325	0.347296364	0.335490944	0.379968927	0.488083012	0.066386647	0.220352207
1326	0.346826994	0.334998012	0.379656983	0.487624918	0.066181105	0.220170292
1327	0.346358796	0.334503191	0.379381069	0.487173167	0.065976762	0.219977052
1328	0.345872117	0.333976961	0.379084168	0.486668821	0.065782319	0.219749997
1329	0.345392302	0.333438157	0.378770971	0.486147057	0.065621726	0.219500322
1330	0.344865294	0.332847577	0.378419322	0.485557787	0.065451967	0.219177523
1331	0.344278386	0.332193113	0.378026049	0.484877733	0.065238489	0.218759741
1332	0.343652067	0.331492082	0.37758966	0.484154522	0.065002817	0.218268177
1333	0.342996203	0.33076167	0.377103375	0.483425908	0.06475158	0.217756025
1334	0.342308665	0.330003954	0.376564832	0.482652417	0.064497741	0.217244783
1335	0.341682681	0.329320967	0.376105829	0.481936939	0.064285953	0.216806522
1336	0.34105294	0.328644985	0.375657396	0.48120631	0.0640924	0.216389812
1337	0.340440352	0.327995243	0.375238977	0.480512276	0.063893709	0.216010263
1338	0.339775137	0.327310084	0.374779112	0.479756025	0.063659317	0.215618953
1339	0.33907378	0.326584877	0.374293653	0.478948343	0.063368083	0.215199773
1340	0.338349609	0.325817808	0.373777015	0.478102757	0.063016767	0.214752071
1341	0.337611335	0.325010022	0.373224631	0.477222056	0.062609807	0.214268602
1342	0.336862767	0.32416888	0.372652125	0.476317987	0.062141166	0.213752354
1343	0.336108617	0.323294758	0.37206247	0.475379035	0.061601895	0.2132353
1344	0.335337892	0.32236194	0.371430059	0.474394231	0.060987683	0.212702174
1345	0.334606105	0.321432252	0.370815108	0.47345941	0.06029476	0.2121719
1346	0.333865716	0.320474229	0.370185403	0.472495756	0.059543669	0.211622565
1347	0.333108361	0.319487845	0.369572996	0.471525196	0.058781548	0.211057695
1348	0.332344255	0.318492788	0.369004304	0.470559744	0.058010605	0.210481078
1349	0.331580035	0.317529586	0.368474992	0.469617834	0.057264376	0.209899651
1350	0.330800208	0.316612538	0.367961904	0.468747775	0.056630787	0.209352342
1351	0.330039661	0.315778479	0.367496111	0.467999519	0.056097548	0.208870242
1352	0.329277283	0.315003504	0.367047856	0.467236891	0.055615999	0.208404973
1353	0.328538789	0.314276404	0.366625437	0.46646354	0.05517302	0.207937938
1354	0.327738398	0.313470296	0.366089575	0.465597767	0.054723147	0.207380333
1355	0.326844335	0.312554862	0.365417673	0.464590714	0.054261964	0.206736589
1356	0.325916305	0.311618427	0.364701768	0.46353594	0.053820603	0.206030861
1357	0.324983035	0.310693987	0.363979631	0.462477706	0.053407014	0.205245496
1358	0.324016132	0.309738061	0.363201763	0.461313977	0.05298588	0.204339472
1359	0.323009546	0.308733807	0.362356979	0.460033861	0.052526633	0.203338573
1360	0.321961394	0.307690061	0.361476677	0.458709647	0.05202539	0.202317146
1361	0.320872075	0.306592253	0.360577454	0.457354346	0.051489048	0.201319255
1362	0.319760889	0.305423624	0.35966371	0.455963334	0.050909474	0.200347381
1363	0.318667598	0.304229477	0.358797896	0.454637961	0.050278421	0.199446267
1364	0.317506268	0.302983934	0.35794367	0.45334132	0.049638842	0.19857857
1365	0.316345017	0.301753458	0.357182408	0.452127194	0.049072032	0.197780596
1366	0.315289056	0.300612386	0.356584247	0.451054774	0.048629161	0.197150012
1367	0.314246719	0.29947269	0.356023854	0.450008375	0.048280369	0.196582154
1368	0.313207053	0.298304073	0.355500959	0.449024565	0.04797835	0.195981932
1369	0.312188035	0.29708304	0.355009115	0.44810269	0.047674017	0.195327623
1370	0.311119848	0.295757136	0.354454813	0.44708947	0.047374034	0.194618984
1371	0.310009372	0.29435804	0.353825679	0.446057592	0.047182737	0.193928389
1372	0.308830011	0.29286442	0.353097896	0.444971375	0.047099581	0.193252913
1373	0.307555703	0.291277589	0.352319455	0.443747549	0.047050852	0.192595854
1374	0.306180428	0.289602996	0.351491022	0.442446047	0.047012262	0.191900598
1375	0.304642902	0.287751587	0.350524193	0.441000858	0.046921708	0.191076192
1376	0.302922734	0.285701446	0.349401384	0.439297825	0.046773264	0.190080287
1377	0.301114198	0.283558701	0.348215766	0.437472211	0.046645252	0.188990456
1378	0.299212558	0.281343561	0.347001694	0.435582165	0.046571202	0.187865627
1379	0.297191206	0.279044788	0.345777106	0.433553961	0.046544679	0.186690178
1380	0.295009274	0.276634552	0.344467426	0.431317674	0.046515927	0.185400874
1381	0.292696461	0.274166721	0.34310024	0.42899918	0.04648719	0.184016914
1382	0.290277623	0.271660607	0.341696131	0.426637599	0.046490104	0.182557034
1383	0.287843232	0.269169477	0.340286341	0.424258061	0.046549913	0.181060338
1384	0.285353813	0.266620682	0.338794975	0.421773726	0.0465995	0.179506593
1385	0.282697466	0.263845788	0.337083804	0.419050615	0.046474186	0.177693098
1386	0.279929139	0.260905473	0.335236548	0.416209097	0.046198962	0.175682775
1387	0.27709987	0.257867077	0.333327331	0.413321544	0.045922648	0.173722967
1388	0.27420891	0.254753911	0.331357679	0.410385479	0.045676188	0.171913797
1389	0.271301587	0.251638522	0.329371437	0.407511819	0.045471878	0.170288201
1390	0.268331977	0.248459481	0.327329992	0.404608878	0.045223496	0.168754431
1391	0.26525839	0.24518302	0.325212702	0.401602464	0.044913633	0.167171168
1392	0.262051079	0.241785717	0.322941493	0.398485192	0.044650398	0.165417047
1393	0.258758161	0.238298001	0.320545596	0.395311279	0.044393449	0.163574178
1394	0.255446246	0.234788969	0.318115038	0.392070423	0.044108738	0.16169619
1395	0.252205639	0.231356233	0.315743634	0.38884869	0.043879892	0.159848014
1396	0.248984027	0.227975488	0.313424612	0.385658554	0.043743718	0.158081035
1397	0.245727993	0.224610885	0.311114028	0.382403795	0.043636558	0.156317793
1398	0.242425364	0.221234266	0.308738569	0.379005188	0.04352764	0.154511958
1399	0.239176103	0.217937792	0.306382099	0.375622519	0.043461297	0.152735977
1400	0.235991123	0.214720708	0.304013516	0.372261659	0.043386542	0.150955577
1401	0.232878015	0.211603344	0.301606966	0.368947314	0.043258667	0.149136816
1402	0.229738156	0.208494204	0.299056678	0.365593238	0.043040746	0.147189533
1403	0.226602462	0.205398002	0.296411103	0.36223495	0.042749042	0.145179084
1404	0.223504902	0.202394309	0.293749952	0.358904632	0.042503739	0.143304616
1405	0.220478393	0.199495491	0.291149526	0.355653165	0.042312444	0.141654817
1406	0.217566836	0.196706266	0.288638762	0.352561468	0.042090481	0.140172588
1407	0.214795706	0.194063998	0.286240161	0.34968051	0.041879948	0.138828499
1408	0.212118221	0.191525275	0.283945196	0.346889241	0.041746432	0.137593654
1409	0.209513202	0.189067148	0.281741255	0.344113988	0.041732468	0.136406207
1410	0.206914281	0.18662485	0.279527416	0.341324299	0.041831426	0.135222618
1411	0.204345158	0.184222986	0.277357589	0.338624515	0.041895992	0.134116342
1412	0.201800322	0.181849821	0.275208806	0.335908324	0.041850882	0.133069392
1413	0.199351441	0.179571497	0.273139669	0.333237577	0.041779272	0.132135828
1414	0.196937116	0.177312743	0.271122228	0.330569804	0.041648678	0.131252598
1415	0.194515289	0.174996055	0.269101478	0.327766401	0.041384068	0.130294589
1416	0.192110815	0.172667361	0.267078055	0.324852163	0.041042456	0.129291192
1417	0.189776174	0.170426531	0.265137294	0.322009935	0.040656792	0.12827887
1418	0.187529523	0.168279587	0.263259666	0.31928176	0.040227143	0.127219493
1419	0.18542566	0.166281208	0.261466867	0.316798098	0.03985483	0.126148931
1420	0.183431272	0.164443335	0.259724007	0.314532745	0.039560524	0.125075047
1421	0.181564406	0.162794057	0.258070118	0.312448146	0.039353226	0.124114063
1422	0.17981191	0.161278825	0.256492606	0.31048355	0.039214543	0.123268712
1423	0.178162798	0.159823333	0.25498801	0.30861332	0.039041015	0.122412134
1424	0.176641907	0.158459278	0.253581712	0.306883612	0.038855929	0.121587386
1425	0.175262924	0.157232031	0.252291996	0.305306007	0.038771587	0.12094238
1426	0.174053597	0.156174524	0.251168131	0.303917208	0.038829882	0.120524809
1427	0.172986859	0.155281933	0.250156615	0.302728688	0.03902183	0.120227331
1428	0.172004618	0.154512129	0.249207922	0.301706887	0.039322345	0.119981849
1429	0.171051185	0.153821723	0.248311436	0.300735579	0.039607136	0.119796735
1430	0.170163786	0.153207118	0.247446651	0.299776412	0.03985598	0.119699331
1431	0.169435489	0.152708927	0.246702861	0.298971434	0.040150487	0.11975475
1432	0.16883342	0.15227878	0.246081549	0.298299851	0.040488871	0.119887337
1433	0.168371963	0.151927372	0.245571281	0.297748388	0.040883461	0.120051068
1434	0.168042195	0.151698473	0.245185184	0.297372798	0.041334126	0.120278215
1435	0.167780964	0.151556582	0.244907177	0.297167135	0.041791372	0.120534547
1436	0.167640436	0.151520876	0.244752508	0.297202891	0.042293792	0.120832139
1437	0.167666441	0.151627805	0.244741771	0.297534642	0.04286914	0.121193306
1438	0.167760066	0.151804738	0.244788852	0.297989655	0.043423265	0.121545312
1439	0.16787728	0.152009772	0.244857683	0.298472474	0.043964311	0.121876836
1440	0.167974454	0.152152414	0.244896566	0.298872732	0.044469936	0.122132894
1441	0.168008761	0.15218247	0.244874806	0.299135995	0.044884996	0.122275857
1442	0.168043584	0.152209457	0.244872269	0.299390889	0.045274409	0.122474924
1443	0.16810832	0.152283394	0.244904139	0.299677812	0.0456436	0.122784099
1444	0.168230937	0.152424994	0.244996526	0.300062702	0.045967472	0.12312153
1445	0.168353654	0.152578929	0.245082155	0.300426718	0.046245357	0.123401113
1446	0.168449159	0.152706462	0.245147375	0.300657434	0.046465849	0.123646745
1447	0.168511161	0.152796277	0.245194514	0.30077133	0.046637169	0.123869791
1448	0.168609832	0.152909994	0.245280128	0.300932224	0.046856883	0.124081112
1449	0.168784877	0.153078989	0.245417958	0.301172	0.047168835	0.124322738
1450	0.169055746	0.153332254	0.245628118	0.301505386	0.047579753	0.124574105
1451	0.16939181	0.153639675	0.245866598	0.301867348	0.048030403	0.124791778
1452	0.16976273	0.153967742	0.246137645	0.302239957	0.048440734	0.125012392
1453	0.170115863	0.154285715	0.2463925	0.302594315	0.048793221	0.125206186
1454	0.170525088	0.154660416	0.246689422	0.303037796	0.049128264	0.125373476
1455	0.171013804	0.155111199	0.247045633	0.303582245	0.049471904	0.125565349
1456	0.171503171	0.155603585	0.247412318	0.304151493	0.049807132	0.125840516
1457	0.171996741	0.156139719	0.247802446	0.304733524	0.050160388	0.126210052
1458	0.172512705	0.156689455	0.248197607	0.305318048	0.050567758	0.126654605
1459	0.173043411	0.157238387	0.248606017	0.305918871	0.050975042	0.127148821
1460	0.173593149	0.157801857	0.249058071	0.306539523	0.051314132	0.127663753
1461	0.174168121	0.158388587	0.249531883	0.307183691	0.051563251	0.128167836
1462	0.174753631	0.15898114	0.25001884	0.307855865	0.051730456	0.128630375
1463	0.175336674	0.159562481	0.250527335	0.30850555	0.051863133	0.129047374
1464	0.175906565	0.160145703	0.251039285	0.309110224	0.05199325	0.12943453
1465	0.176466331	0.160750626	0.251560564	0.309752107	0.052147329	0.129816623
1466	0.177020808	0.161362581	0.252095264	0.310427433	0.052334543	0.130186312
1467	0.177619811	0.161996745	0.25265886	0.311116859	0.052557107	0.130574825
1468	0.178299511	0.162668973	0.253279704	0.311843979	0.052845864	0.131009966
1469	0.179028632	0.163339411	0.253924377	0.312531254	0.053152282	0.131458913
1470	0.179822328	0.164038541	0.254607696	0.313235146	0.053437646	0.131954314
1471	0.18065556	0.164792281	0.255290117	0.313991201	0.053716308	0.132494925
1472	0.18153594	0.165616826	0.255993137	0.314828811	0.053994477	0.133055622
1473	0.18244639	0.166505027	0.256718874	0.315741696	0.054273362	0.133677892
1474	0.183356586	0.167434368	0.257448977	0.316695758	0.054541496	0.134376279
1475	0.184276281	0.168355958	0.258176844	0.31764938	0.054783299	0.135042982
1476	0.185229817	0.16927253	0.258901948	0.318619078	0.055045502	0.135680454
1477	0.186171186	0.170162329	0.259590112	0.319555752	0.055295838	0.136276884
1478	0.187111277	0.171041971	0.26028596	0.320481204	0.055505681	0.136818846
1479	0.188049528	0.17192316	0.260978149	0.321411343	0.055725473	0.137331351
1480	0.188996572	0.172822157	0.261689728	0.322377643	0.055964728	0.13783936
1481	0.18993905	0.173737808	0.262406071	0.323331284	0.056228625	0.138341417
1482	0.190875553	0.1746702	0.2631111	0.324250239	0.05649461	0.138845823
